request_id,pickup_point,driver_id,status,request_timestamp,drop_timestamp,request_hour,request_date
4651,City,43.0,Trip Completed,,,,
5814,City,43.0,Trip Completed,,,,
6062,City,43.0,Trip Completed,,,,
118,Airport,44.0,Trip Completed,2016-07-11 05:11:00,2016-07-11 05:52:00,5.0,2016-07-11
339,Airport,44.0,Trip Completed,2016-07-11 07:49:00,2016-07-11 08:45:00,7.0,2016-07-11
766,City,44.0,Trip Completed,2016-07-11 16:23:00,2016-07-11 17:27:00,16.0,2016-07-11
1133,Airport,44.0,Trip Completed,2016-07-11 20:27:00,2016-07-11 21:31:00,20.0,2016-07-11
2458,City,44.0,Trip Completed,2016-07-12 20:33:00,2016-07-12 21:33:00,20.0,2016-07-12
3060,Airport,44.0,Trip Completed,,,,
3653,City,44.0,Trip Completed,,,,
4321,City,44.0,Trip Completed,,,,
5672,Airport,44.0,Trip Completed,,,,
1698,City,45.0,Trip Completed,2016-07-12 07:56:00,2016-07-12 08:56:00,7.0,2016-07-12
2098,City,45.0,Trip Completed,2016-07-12 16:12:00,2016-07-12 16:42:00,16.0,2016-07-12
2733,City,45.0,Trip Completed,,,,
2917,Airport,45.0,Trip Completed,,,,
3151,Airport,45.0,Trip Completed,,,,
3358,City,45.0,Trip Completed,,,,
5435,City,45.0,Trip Completed,,,,
5717,Airport,45.0,Trip Completed,,,,
635,Airport,46.0,Trip Completed,2016-07-11 12:25:00,2016-07-11 13:29:00,12.0,2016-07-11
1275,Airport,46.0,Trip Completed,2016-07-11 22:05:00,2016-07-11 23:02:00,22.0,2016-07-11
1562,Airport,46.0,Trip Completed,2016-07-12 06:16:00,2016-07-12 07:15:00,6.0,2016-07-12
2908,Airport,46.0,Trip Completed,,,,
3414,City,46.0,Trip Completed,,,,
3638,Airport,46.0,Trip Completed,,,,
5132,Airport,46.0,Trip Completed,,,,
5422,City,46.0,Trip Completed,,,,
5724,City,46.0,Trip Completed,,,,
6026,Airport,46.0,Trip Completed,,,,
6416,City,46.0,Trip Completed,,,,
995,Airport,47.0,Trip Completed,2016-07-11 19:11:00,2016-07-11 19:33:00,19.0,2016-07-11
1771,City,47.0,Trip Completed,2016-07-12 08:56:00,2016-07-12 09:27:00,8.0,2016-07-12
2729,Airport,47.0,Trip Completed,,,,
3416,City,47.0,Trip Completed,,,,
4286,City,47.0,Trip Completed,,,,
5012,Airport,47.0,Trip Completed,,,,
6761,Airport,47.0,Trip Completed,,,,
5638,City,47.0,Trip Completed,,,,
6191,Airport,47.0,Trip Completed,,,,
443,City,48.0,Trip Completed,2016-07-11 09:05:00,2016-07-11 09:45:00,9.0,2016-07-11
1299,City,48.0,Trip Completed,2016-07-11 22:22:00,2016-07-11 23:06:00,22.0,2016-07-11
1637,Airport,48.0,Trip Completed,2016-07-12 07:09:00,2016-07-12 08:15:00,7.0,2016-07-12
2099,Airport,48.0,Trip Completed,2016-07-12 16:03:00,2016-07-12 17:16:00,16.0,2016-07-12
2349,Airport,48.0,Trip Completed,2016-07-12 19:22:00,2016-07-12 20:07:00,19.0,2016-07-12
3081,City,48.0,Trip Completed,,,,
3555,Airport,48.0,Trip Completed,,,,
3798,City,48.0,Trip Completed,,,,
3982,Airport,48.0,Trip Completed,,,,
4082,Airport,48.0,Trip Completed,,,,
4672,City,48.0,Trip Completed,,,,
4937,City,48.0,Trip Completed,,,,
5594,Airport,48.0,Trip Completed,,,,
540,City,49.0,Trip Completed,2016-07-11 09:56:00,2016-07-11 10:52:00,9.0,2016-07-11
1533,City,49.0,Trip Completed,2016-07-12 05:56:00,2016-07-12 06:32:00,5.0,2016-07-12
2359,City,49.0,Trip Completed,2016-07-12 19:31:00,2016-07-12 20:28:00,19.0,2016-07-12
2603,City,49.0,Trip Completed,2016-07-12 22:00:00,2016-07-12 22:51:00,22.0,2016-07-12
2965,Airport,49.0,Trip Completed,,,,
4002,City,49.0,Trip Completed,,,,
4364,Airport,49.0,Trip Completed,,,,
4614,Airport,49.0,Trip Completed,,,,
5235,Airport,49.0,Trip Completed,,,,
5979,Airport,49.0,Trip Completed,,,,
6145,Airport,49.0,Trip Completed,,,,
6363,Airport,49.0,Trip Completed,,,,
2481,City,50.0,Trip Completed,2016-07-12 20:40:00,2016-07-12 21:37:00,20.0,2016-07-12
3328,Airport,50.0,Trip Completed,,,,
3908,Airport,50.0,Trip Completed,,,,
4416,City,50.0,Trip Completed,,,,
4966,Airport,50.0,Trip Completed,,,,
5243,City,50.0,Trip Completed,,,,
5697,City,50.0,Trip Completed,,,,
5864,Airport,50.0,Trip Completed,,,,
6530,Airport,50.0,Trip Completed,,,,
686,City,51.0,Trip Completed,2016-07-11 13:44:00,2016-07-11 14:30:00,13.0,2016-07-11
777,Airport,51.0,Trip Completed,2016-07-11 16:41:00,2016-07-11 17:32:00,16.0,2016-07-11
1455,Airport,51.0,Trip Completed,2016-07-12 04:56:00,2016-07-12 05:27:00,4.0,2016-07-12
1906,Airport,51.0,Trip Completed,2016-07-12 10:38:00,2016-07-12 11:22:00,10.0,2016-07-12
2432,Airport,51.0,Trip Completed,2016-07-12 20:15:00,2016-07-12 20:59:00,20.0,2016-07-12
2977,Airport,51.0,Trip Completed,,,,
3964,City,51.0,Trip Completed,,,,
4182,Airport,51.0,Trip Completed,,,,
4679,City,51.0,Trip Completed,,,,
4997,City,51.0,Trip Completed,,,,
5600,City,51.0,Trip Completed,,,,
5910,Airport,51.0,Trip Completed,,,,
6597,Airport,51.0,Trip Completed,,,,
64,City,52.0,Trip Completed,2016-07-11 04:16:00,2016-07-11 05:28:00,4.0,2016-07-11
687,Airport,52.0,Trip Completed,2016-07-11 13:41:00,2016-07-11 14:25:00,13.0,2016-07-11
1625,City,52.0,Trip Completed,2016-07-12 07:01:00,2016-07-12 07:49:00,7.0,2016-07-12
1958,Airport,52.0,Trip Completed,2016-07-12 11:41:00,2016-07-12 12:35:00,11.0,2016-07-12
2160,Airport,52.0,Trip Completed,2016-07-12 17:32:00,2016-07-12 18:07:00,17.0,2016-07-12
2517,Airport,52.0,Trip Completed,2016-07-12 21:04:00,2016-07-12 22:20:00,21.0,2016-07-12
2894,City,52.0,Trip Completed,,,,
3739,Airport,52.0,Trip Completed,,,,
4737,City,52.0,Trip Completed,,,,
5064,Airport,52.0,Trip Completed,,,,
313,City,53.0,Trip Completed,2016-07-11 07:26:00,2016-07-11 08:35:00,7.0,2016-07-11
2107,City,53.0,Trip Completed,2016-07-12 16:18:00,2016-07-12 17:14:00,16.0,2016-07-12
2819,City,53.0,Trip Completed,,,,
2932,Airport,53.0,Trip Completed,,,,
3593,City,53.0,Trip Completed,,,,
4760,City,53.0,Trip Completed,,,,
6681,Airport,53.0,Trip Completed,,,,
234,City,54.0,Trip Completed,2016-07-11 06:27:00,2016-07-11 07:23:00,6.0,2016-07-11
425,Airport,54.0,Trip Completed,2016-07-11 08:48:00,2016-07-11 09:34:00,8.0,2016-07-11
1528,City,54.0,Trip Completed,2016-07-12 05:58:00,2016-07-12 06:33:00,5.0,2016-07-12
1671,Airport,54.0,Trip Completed,2016-07-12 07:41:00,2016-07-12 08:50:00,7.0,2016-07-12
2223,City,54.0,Trip Completed,2016-07-12 18:07:00,2016-07-12 19:12:00,18.0,2016-07-12
3268,Airport,54.0,Trip Completed,,,,
3530,Airport,54.0,Trip Completed,,,,
4765,Airport,54.0,Trip Completed,,,,
531,City,55.0,Trip Completed,2016-07-11 10:01:00,2016-07-11 10:36:00,10.0,2016-07-11
1721,City,55.0,Trip Completed,2016-07-12 08:10:00,2016-07-12 08:47:00,8.0,2016-07-12
2665,Airport,55.0,Trip Completed,2016-07-12 23:30:00,,23.0,2016-07-12
2951,City,55.0,Trip Completed,,,,
3786,Airport,55.0,Trip Completed,,,,
4049,City,55.0,Trip Completed,,,,
4079,Airport,55.0,Trip Completed,,,,
4233,Airport,55.0,Trip Completed,,,,
4884,Airport,55.0,Trip Completed,,,,
6350,City,55.0,Trip Completed,,,,
1914,Airport,56.0,Trip Completed,2016-07-12 10:42:00,2016-07-12 11:52:00,10.0,2016-07-12
3205,City,56.0,Trip Completed,,,,
3448,City,56.0,Trip Completed,,,,
4628,City,56.0,Trip Completed,,,,
5418,City,56.0,Trip Completed,,,,
5654,City,56.0,Trip Completed,,,,
614,City,57.0,Trip Completed,2016-07-11 11:49:00,2016-07-11 12:52:00,11.0,2016-07-11
1340,City,57.0,Trip Completed,2016-07-11 23:22:00,2016-07-11 23:55:00,23.0,2016-07-11
1576,City,57.0,Trip Completed,2016-07-12 06:27:00,2016-07-12 07:41:00,6.0,2016-07-12
1974,Airport,57.0,Trip Completed,2016-07-12 12:19:00,2016-07-12 13:07:00,12.0,2016-07-12
2597,City,57.0,Trip Completed,2016-07-12 21:52:00,2016-07-12 22:54:00,21.0,2016-07-12
4690,City,57.0,Trip Completed,,,,
6267,Airport,57.0,Trip Completed,,,,
660,Airport,58.0,Trip Completed,2016-07-11 12:55:00,2016-07-11 13:44:00,12.0,2016-07-11
943,Airport,58.0,Trip Completed,2016-07-11 18:34:00,2016-07-11 19:25:00,18.0,2016-07-11
1445,Airport,58.0,Trip Completed,2016-07-12 04:45:00,2016-07-12 06:02:00,4.0,2016-07-12
3070,City,58.0,Trip Completed,,,,
3440,City,58.0,Trip Completed,,,,
4503,City,58.0,Trip Completed,,,,
4771,Airport,58.0,Trip Completed,,,,
4797,City,58.0,Trip Completed,,,,
4898,Airport,58.0,Trip Completed,,,,
172,Airport,59.0,Trip Completed,2016-07-11 05:41:00,2016-07-11 06:19:00,5.0,2016-07-11
518,City,59.0,Trip Completed,2016-07-11 09:46:00,2016-07-11 10:42:00,9.0,2016-07-11
843,Airport,59.0,Trip Completed,2016-07-11 17:38:00,2016-07-11 18:31:00,17.0,2016-07-11
1070,City,59.0,Trip Completed,2016-07-11 19:58:00,2016-07-11 20:58:00,19.0,2016-07-11
2078,Airport,59.0,Trip Completed,2016-07-12 15:36:00,2016-07-12 16:22:00,15.0,2016-07-12
5382,City,59.0,Trip Completed,,,,
4119,City,59.0,Trip Completed,,,,
4623,City,59.0,Trip Completed,,,,
620,City,60.0,Trip Completed,2016-07-11 12:04:00,2016-07-11 13:17:00,12.0,2016-07-11
1286,Airport,60.0,Trip Completed,2016-07-11 22:18:00,2016-07-11 22:59:00,22.0,2016-07-11
2482,City,60.0,Trip Completed,2016-07-12 20:45:00,2016-07-12 21:42:00,20.0,2016-07-12
3672,Airport,60.0,Trip Completed,,,,
3959,City,60.0,Trip Completed,,,,
4659,City,60.0,Trip Completed,,,,
5060,Airport,60.0,Trip Completed,,,,
5942,City,60.0,Trip Completed,,,,
1349,Airport,61.0,Trip Completed,2016-07-11 23:41:00,2016-07-12 00:22:00,23.0,2016-07-11
2192,Airport,61.0,Trip Completed,2016-07-12 17:44:00,2016-07-12 18:39:00,17.0,2016-07-12
2323,City,61.0,Trip Completed,2016-07-12 19:06:00,2016-07-12 20:17:00,19.0,2016-07-12
2717,City,61.0,Trip Completed,,,,
3338,Airport,61.0,Trip Completed,,,,
4475,City,61.0,Trip Completed,,,,
4786,City,61.0,Trip Completed,,,,
5017,City,61.0,Trip Completed,,,,
5580,City,61.0,Trip Completed,,,,
6066,Airport,61.0,Trip Completed,,,,
418,City,62.0,Trip Completed,2016-07-11 08:42:00,2016-07-11 09:24:00,8.0,2016-07-11
608,Airport,62.0,Trip Completed,2016-07-11 11:57:00,2016-07-11 12:48:00,11.0,2016-07-11
1842,City,62.0,Trip Completed,2016-07-12 09:40:00,2016-07-12 10:18:00,9.0,2016-07-12
4004,City,62.0,Trip Completed,,,,
5791,City,62.0,Trip Completed,,,,
6548,Airport,62.0,Trip Completed,,,,
121,Airport,63.0,Trip Completed,2016-07-11 05:13:00,2016-07-11 06:08:00,5.0,2016-07-11
571,Airport,63.0,Trip Completed,2016-07-11 10:44:00,2016-07-11 11:44:00,10.0,2016-07-11
2444,Airport,63.0,Trip Completed,2016-07-12 20:23:00,2016-07-12 21:35:00,20.0,2016-07-12
2815,City,63.0,Trip Completed,,,,
3510,Airport,63.0,Trip Completed,,,,
5013,City,63.0,Trip Completed,,,,
5457,City,63.0,Trip Completed,,,,
5940,City,63.0,Trip Completed,,,,
6197,City,63.0,Trip Completed,,,,
6660,Airport,63.0,Trip Completed,,,,
584,Airport,64.0,Trip Completed,2016-07-11 11:14:00,2016-07-11 12:25:00,11.0,2016-07-11
1741,Airport,64.0,Trip Completed,2016-07-12 08:32:00,2016-07-12 09:08:00,8.0,2016-07-12
2031,City,64.0,Trip Completed,2016-07-12 14:17:00,2016-07-12 14:51:00,14.0,2016-07-12
3158,Airport,64.0,Trip Completed,,,,
3955,Airport,64.0,Trip Completed,,,,
4384,City,64.0,Trip Completed,,,,
5224,City,64.0,Trip Completed,,,,
5394,Airport,64.0,Trip Completed,,,,
5511,Airport,64.0,Trip Completed,,,,
744,City,65.0,Trip Completed,2016-07-11 15:41:00,2016-07-11 16:30:00,15.0,2016-07-11
1634,Airport,65.0,Trip Completed,2016-07-12 07:13:00,2016-07-12 08:04:00,7.0,2016-07-12
1911,Airport,65.0,Trip Completed,2016-07-12 10:43:00,2016-07-12 11:41:00,10.0,2016-07-12
2608,Airport,65.0,Trip Completed,2016-07-12 21:59:00,2016-07-12 22:36:00,21.0,2016-07-12
3456,Airport,65.0,Trip Completed,,,,
3561,City,65.0,Trip Completed,,,,
5216,Airport,65.0,Trip Completed,,,,
5573,City,65.0,Trip Completed,,,,
5952,Airport,65.0,Trip Completed,,,,
6093,Airport,65.0,Trip Completed,,,,
6749,Airport,65.0,Trip Completed,,,,
250,Airport,66.0,Trip Completed,2016-07-11 06:29:00,2016-07-11 07:34:00,6.0,2016-07-11
781,City,66.0,Trip Completed,2016-07-11 16:40:00,2016-07-11 17:41:00,16.0,2016-07-11
1681,Airport,66.0,Trip Completed,2016-07-12 07:53:00,2016-07-12 08:44:00,7.0,2016-07-12
3924,Airport,66.0,Trip Completed,,,,
5271,City,66.0,Trip Completed,,,,
5899,Airport,66.0,Trip Completed,,,,
6273,City,66.0,Trip Completed,,,,
630,Airport,67.0,Trip Completed,2016-07-11 12:16:00,2016-07-11 13:10:00,12.0,2016-07-11
679,City,67.0,Trip Completed,2016-07-11 13:22:00,2016-07-11 14:17:00,13.0,2016-07-11
782,Airport,67.0,Trip Completed,2016-07-11 16:46:00,2016-07-11 17:27:00,16.0,2016-07-11
1329,Airport,67.0,Trip Completed,2016-07-11 23:10:00,2016-07-11 23:45:00,23.0,2016-07-11
1712,Airport,67.0,Trip Completed,2016-07-12 08:14:00,2016-07-12 09:06:00,8.0,2016-07-12
2033,City,67.0,Trip Completed,2016-07-12 14:17:00,2016-07-12 14:59:00,14.0,2016-07-12
3094,Airport,67.0,Trip Completed,,,,
4709,Airport,67.0,Trip Completed,,,,
4948,Airport,67.0,Trip Completed,,,,
5597,City,67.0,Trip Completed,,,,
6747,City,67.0,Trip Completed,,,,
1480,Airport,68.0,Trip Completed,2016-07-12 05:15:00,2016-07-12 06:06:00,5.0,2016-07-12
2013,City,68.0,Trip Completed,2016-07-12 13:35:00,2016-07-12 14:29:00,13.0,2016-07-12
2867,Airport,68.0,Trip Completed,,,,
3377,Airport,68.0,Trip Completed,,,,
4108,City,68.0,Trip Completed,,,,
4368,City,68.0,Trip Completed,,,,
4787,City,68.0,Trip Completed,,,,
93,City,69.0,Trip Completed,2016-07-11 04:53:00,2016-07-11 05:30:00,4.0,2016-07-11
402,Airport,69.0,Trip Completed,2016-07-11 08:31:00,2016-07-11 09:02:00,8.0,2016-07-11
582,City,69.0,Trip Completed,2016-07-11 10:56:00,2016-07-11 11:59:00,10.0,2016-07-11
733,City,69.0,Trip Completed,2016-07-11 15:25:00,2016-07-11 16:30:00,15.0,2016-07-11
951,Airport,69.0,Trip Completed,2016-07-11 18:38:00,2016-07-11 19:10:00,18.0,2016-07-11
1889,City,69.0,Trip Completed,2016-07-12 10:14:00,2016-07-12 11:18:00,10.0,2016-07-12
2046,Airport,69.0,Trip Completed,2016-07-12 14:40:00,2016-07-12 15:22:00,14.0,2016-07-12
2664,Airport,69.0,Trip Completed,2016-07-12 23:26:00,,23.0,2016-07-12
2936,City,69.0,Trip Completed,,,,
3740,Airport,69.0,Trip Completed,,,,
4482,Airport,69.0,Trip Completed,,,,
4718,City,69.0,Trip Completed,,,,
4908,Airport,69.0,Trip Completed,,,,
6278,Airport,69.0,Trip Completed,,,,
514,City,70.0,Trip Completed,2016-07-11 09:45:00,2016-07-11 10:56:00,9.0,2016-07-11
703,City,70.0,Trip Completed,2016-07-11 14:11:00,2016-07-11 14:44:00,14.0,2016-07-11
947,City,70.0,Trip Completed,2016-07-11 18:37:00,2016-07-11 19:04:00,18.0,2016-07-11
2252,City,70.0,Trip Completed,2016-07-12 18:26:00,2016-07-12 19:00:00,18.0,2016-07-12
2896,City,70.0,Trip Completed,,,,
3583,Airport,70.0,Trip Completed,,,,
4263,Airport,70.0,Trip Completed,,,,
4398,City,70.0,Trip Completed,,,,
5029,City,70.0,Trip Completed,,,,
5554,Airport,70.0,Trip Completed,,,,
5746,City,70.0,Trip Completed,,,,
5986,Airport,70.0,Trip Completed,,,,
6140,Airport,70.0,Trip Completed,,,,
6554,City,70.0,Trip Completed,,,,
467,City,71.0,Trip Completed,2016-07-11 09:20:00,2016-07-11 10:17:00,9.0,2016-07-11
615,City,71.0,Trip Completed,2016-07-11 11:54:00,2016-07-11 12:43:00,11.0,2016-07-11
801,Airport,71.0,Trip Completed,2016-07-11 17:11:00,2016-07-11 18:24:00,17.0,2016-07-11
1587,Airport,71.0,Trip Completed,2016-07-12 06:31:00,2016-07-12 07:42:00,6.0,2016-07-12
1925,City,71.0,Trip Completed,2016-07-12 11:06:00,2016-07-12 11:51:00,11.0,2016-07-12
2527,City,71.0,Trip Completed,2016-07-12 21:11:00,2016-07-12 21:53:00,21.0,2016-07-12
3065,Airport,71.0,Trip Completed,,,,
5031,Airport,71.0,Trip Completed,,,,
160,Airport,72.0,Trip Completed,2016-07-11 05:38:00,2016-07-11 06:34:00,5.0,2016-07-11
2029,City,72.0,Trip Completed,2016-07-12 14:16:00,2016-07-12 15:09:00,14.0,2016-07-12
2543,City,72.0,Trip Completed,2016-07-12 21:16:00,2016-07-12 21:53:00,21.0,2016-07-12
2941,Airport,72.0,Trip Completed,,,,
4766,City,72.0,Trip Completed,,,,
5349,Airport,72.0,Trip Completed,,,,
5409,Airport,72.0,Trip Completed,,,,
6698,Airport,72.0,Trip Completed,,,,
81,Airport,73.0,Trip Completed,2016-07-11 04:47:00,2016-07-11 06:00:00,4.0,2016-07-11
370,City,73.0,Trip Completed,2016-07-11 08:06:00,2016-07-11 08:32:00,8.0,2016-07-11
799,Airport,73.0,Trip Completed,2016-07-11 17:07:00,2016-07-11 17:53:00,17.0,2016-07-11
1300,City,73.0,Trip Completed,2016-07-11 22:31:00,2016-07-11 22:56:00,22.0,2016-07-11
1805,Airport,73.0,Trip Completed,2016-07-12 09:11:00,2016-07-12 10:03:00,9.0,2016-07-12
2410,City,73.0,Trip Completed,2016-07-12 20:05:00,2016-07-12 20:59:00,20.0,2016-07-12
2723,Airport,73.0,Trip Completed,,,,
3240,City,73.0,Trip Completed,,,,
3424,City,73.0,Trip Completed,,,,
4188,City,73.0,Trip Completed,,,,
5617,City,73.0,Trip Completed,,,,
5932,Airport,73.0,Trip Completed,,,,
6699,City,73.0,Trip Completed,,,,
285,City,74.0,Trip Completed,2016-07-11 07:02:00,2016-07-11 07:40:00,7.0,2016-07-11
754,City,74.0,Trip Completed,2016-07-11 16:06:00,2016-07-11 16:53:00,16.0,2016-07-11
1449,Airport,74.0,Trip Completed,2016-07-12 04:53:00,2016-07-12 05:57:00,4.0,2016-07-12
2764,Airport,74.0,Trip Completed,,,,
2859,City,74.0,Trip Completed,,,,
3036,Airport,74.0,Trip Completed,,,,
3934,Airport,74.0,Trip Completed,,,,
4486,City,74.0,Trip Completed,,,,
4996,City,74.0,Trip Completed,,,,
5133,Airport,74.0,Trip Completed,,,,
5887,City,74.0,Trip Completed,,,,
6402,Airport,74.0,Trip Completed,,,,
462,City,75.0,Trip Completed,2016-07-11 09:14:00,2016-07-11 10:30:00,9.0,2016-07-11
817,City,75.0,Trip Completed,2016-07-11 17:32:00,2016-07-11 18:23:00,17.0,2016-07-11
1790,Airport,75.0,Trip Completed,2016-07-12 09:06:00,2016-07-12 09:58:00,9.0,2016-07-12
2014,City,75.0,Trip Completed,2016-07-12 13:36:00,2016-07-12 14:09:00,13.0,2016-07-12
2165,City,75.0,Trip Completed,2016-07-12 17:31:00,2016-07-12 18:24:00,17.0,2016-07-12
2627,City,75.0,Trip Completed,2016-07-12 22:08:00,2016-07-12 22:56:00,22.0,2016-07-12
2968,City,75.0,Trip Completed,,,,
3282,Airport,75.0,Trip Completed,,,,
3544,City,75.0,Trip Completed,,,,
5552,Airport,75.0,Trip Completed,,,,
6657,Airport,75.0,Trip Completed,,,,
88,Airport,76.0,Trip Completed,2016-07-11 04:54:00,2016-07-11 06:07:00,4.0,2016-07-11
201,City,76.0,Trip Completed,2016-07-11 06:09:00,2016-07-11 07:20:00,6.0,2016-07-11
847,Airport,76.0,Trip Completed,2016-07-11 17:49:00,2016-07-11 18:48:00,17.0,2016-07-11
1585,Airport,76.0,Trip Completed,2016-07-12 06:30:00,2016-07-12 07:27:00,6.0,2016-07-12
2116,City,76.0,Trip Completed,2016-07-12 16:33:00,2016-07-12 17:09:00,16.0,2016-07-12
2800,Airport,76.0,Trip Completed,,,,
3066,City,76.0,Trip Completed,,,,
3640,City,76.0,Trip Completed,,,,
4162,City,76.0,Trip Completed,,,,
4892,Airport,76.0,Trip Completed,,,,
5038,City,76.0,Trip Completed,,,,
6417,City,76.0,Trip Completed,,,,
376,City,77.0,Trip Completed,2016-07-11 08:11:00,2016-07-11 08:49:00,8.0,2016-07-11
899,City,77.0,Trip Completed,2016-07-11 18:09:00,2016-07-11 19:16:00,18.0,2016-07-11
1112,Airport,77.0,Trip Completed,2016-07-11 20:15:00,2016-07-11 21:07:00,20.0,2016-07-11
1444,City,77.0,Trip Completed,2016-07-12 04:43:00,2016-07-12 05:56:00,4.0,2016-07-12
1993,City,77.0,Trip Completed,2016-07-12 12:50:00,2016-07-12 13:42:00,12.0,2016-07-12
2417,City,77.0,Trip Completed,2016-07-12 19:59:00,2016-07-12 21:22:00,19.0,2016-07-12
3318,City,77.0,Trip Completed,,,,
3529,Airport,77.0,Trip Completed,,,,
4322,Airport,77.0,Trip Completed,,,,
5861,Airport,77.0,Trip Completed,,,,
6519,City,77.0,Trip Completed,,,,
34,City,78.0,Trip Completed,2016-07-11 02:20:00,2016-07-11 03:34:00,2.0,2016-07-11
637,Airport,78.0,Trip Completed,2016-07-11 12:24:00,2016-07-11 13:31:00,12.0,2016-07-11
1005,City,78.0,Trip Completed,2016-07-11 19:07:00,2016-07-11 19:53:00,19.0,2016-07-11
1293,City,78.0,Trip Completed,2016-07-11 22:28:00,2016-07-11 23:24:00,22.0,2016-07-11
1664,Airport,78.0,Trip Completed,2016-07-12 07:35:00,2016-07-12 08:45:00,7.0,2016-07-12
1915,City,78.0,Trip Completed,2016-07-12 10:45:00,2016-07-12 11:32:00,10.0,2016-07-12
3262,Airport,78.0,Trip Completed,,,,
3546,City,78.0,Trip Completed,,,,
3977,Airport,78.0,Trip Completed,,,,
4300,City,78.0,Trip Completed,,,,
4680,City,78.0,Trip Completed,,,,
4812,City,78.0,Trip Completed,,,,
5972,Airport,78.0,Trip Completed,,,,
645,City,79.0,Trip Completed,2016-07-11 12:39:00,2016-07-11 13:51:00,12.0,2016-07-11
732,Airport,79.0,Trip Completed,2016-07-11 15:18:00,2016-07-11 15:57:00,15.0,2016-07-11
1215,Airport,79.0,Trip Completed,2016-07-11 21:33:00,2016-07-11 22:28:00,21.0,2016-07-11
1450,Airport,79.0,Trip Completed,2016-07-12 04:46:00,2016-07-12 05:46:00,4.0,2016-07-12
2044,Airport,79.0,Trip Completed,2016-07-12 14:39:00,2016-07-12 15:21:00,14.0,2016-07-12
2420,Airport,79.0,Trip Completed,2016-07-12 20:07:00,2016-07-12 21:04:00,20.0,2016-07-12
3944,City,79.0,Trip Completed,,,,
4369,City,79.0,Trip Completed,,,,
5070,Airport,79.0,Trip Completed,,,,
5822,Airport,79.0,Trip Completed,,,,
6723,City,79.0,Trip Completed,,,,
3,Airport,80.0,Trip Completed,2016-07-11 00:24:00,2016-07-11 01:31:00,0.0,2016-07-11
70,City,80.0,Trip Completed,2016-07-11 04:34:00,2016-07-11 05:30:00,4.0,2016-07-11
256,Airport,80.0,Trip Completed,2016-07-11 06:44:00,2016-07-11 07:38:00,6.0,2016-07-11
702,Airport,80.0,Trip Completed,2016-07-11 14:07:00,2016-07-11 14:50:00,14.0,2016-07-11
769,Airport,80.0,Trip Completed,2016-07-11 16:21:00,2016-07-11 17:25:00,16.0,2016-07-11
1277,City,80.0,Trip Completed,2016-07-11 22:04:00,2016-07-11 22:35:00,22.0,2016-07-11
2062,Airport,80.0,Trip Completed,2016-07-12 15:00:00,2016-07-12 15:54:00,15.0,2016-07-12
2399,Airport,80.0,Trip Completed,2016-07-12 19:51:00,2016-07-12 20:35:00,19.0,2016-07-12
2645,Airport,80.0,Trip Completed,2016-07-12 22:46:00,2016-07-12 23:22:00,22.0,2016-07-12
3468,City,80.0,Trip Completed,,,,
3826,Airport,80.0,Trip Completed,,,,
5384,Airport,80.0,Trip Completed,,,,
6460,City,80.0,Trip Completed,,,,
269,City,81.0,Trip Completed,2016-07-11 06:44:00,2016-07-11 07:43:00,6.0,2016-07-11
336,Airport,81.0,Trip Completed,2016-07-11 07:50:00,2016-07-11 08:44:00,7.0,2016-07-11
1241,Airport,81.0,Trip Completed,2016-07-11 21:38:00,2016-07-11 22:42:00,21.0,2016-07-11
1651,Airport,81.0,Trip Completed,2016-07-12 07:21:00,2016-07-12 07:59:00,7.0,2016-07-12
1963,City,81.0,Trip Completed,2016-07-12 11:58:00,2016-07-12 13:01:00,11.0,2016-07-12
2368,City,81.0,Trip Completed,2016-07-12 19:32:00,2016-07-12 20:23:00,19.0,2016-07-12
3004,Airport,81.0,Trip Completed,,,,
3310,City,81.0,Trip Completed,,,,
3391,City,81.0,Trip Completed,,,,
4194,Airport,81.0,Trip Completed,,,,
5728,City,81.0,Trip Completed,,,,
6091,City,81.0,Trip Completed,,,,
6748,Airport,81.0,Trip Completed,,,,
286,City,82.0,Trip Completed,2016-07-11 06:58:00,2016-07-11 07:54:00,6.0,2016-07-11
547,Airport,82.0,Trip Completed,2016-07-11 10:01:00,2016-07-11 10:47:00,10.0,2016-07-11
574,City,82.0,Trip Completed,2016-07-11 10:58:00,2016-07-11 11:39:00,10.0,2016-07-11
936,Airport,82.0,Trip Completed,2016-07-11 18:28:00,2016-07-11 19:25:00,18.0,2016-07-11
